Pair ID,Dataset,Language model,Specificity,Words,Words shorter,Readability score,Readability score shorter,Cosine similarity,Cosine similarity shorter,Bi-encoder similarity,Bi-encoder similarity shorter,Cross-encoder similarity,Cross-encoder similarity shorter,Cross-encoder inference,Cross-encoder inference shorter
pair_128,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.933904767036438,0.933904767036438,0.8381636,0.8381636,entailment,entailment
pair_129,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.6933949711814643,0.6933949711814643,0.8954991102218628,0.8954991102218628,0.8517249,0.8517249,entailment,entailment
pair_130,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,18,85.16499999999999,85.16499999999999,0.8124038404635957,0.8124038404635957,0.9639372229576111,0.9639372229576111,0.84975904,0.84975904,entailment,entailment
pair_131,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,16,94.565,90.13250000000001,0.7253185207353657,0.7993052538854534,0.9158946871757507,0.9376260042190552,0.8312996,0.89842284,entailment,entailment
pair_132,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,95.02705882352943,0.724979178280424,0.402766210155791,0.937476396560669,0.8038453459739685,0.9038411,0.67581254,entailment,entailment
pair_133,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,16,85.07411764705884,84.845,0.7307313144845058,0.6713171133426188,0.9314529299736023,0.9320216178894043,0.8478096,0.8436276,entailment,entailment
pair_134,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.724979178280424,0.724979178280424,0.9374834895133972,0.9374834895133972,0.90224797,0.90224797,entailment,entailment
pair_135,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.933661162853241,0.933661162853241,0.89866006,0.89866006,entailment,entailment
pair_136,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.724979178280424,0.724979178280424,0.9357901811599731,0.9357901811599731,0.8453248,0.8453248,entailment,entailment
pair_137,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.9305424690246582,0.9305424690246582,0.89271957,0.89271957,entailment,entailment
pair_138,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,18,85.16499999999999,85.16499999999999,0.7336739820667779,0.7336739820667779,0.9247310757637024,0.9247310757637024,0.9217125,0.9217125,entailment,entailment
pair_139,collaborative_ssd_case_inspection,gpt-oss:20b,1,29,29,84.04827586206898,84.04827586206898,0.7132467526968195,0.7132467526968195,0.9661307334899902,0.9661307334899902,0.9647789,0.85168856,entailment,entailment
pair_140,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7008766440504623,0.7008766440504623,0.8816759586334229,0.8792670965194702,0.8245545,0.81081325,entailment,entailment
pair_141,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7366351076087241,0.7366351076087241,0.9327661395072937,0.9327661395072937,0.8320648,0.8320648,entailment,entailment
pair_142,collaborative_ssd_case_inspection,gpt-oss:20b,1,28,21,78.70785714285716,92.86285714285715,0.6735753140545632,0.7222222222222223,0.9553146958351135,0.9542028307914734,0.9006432,0.8785579,entailment,entailment
pair_143,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845059,0.7307313144845059,0.9276793003082275,0.9276793003082275,0.7980784,0.7980784,entailment,entailment
pair_144,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,18,85.16499999999999,103.965,0.7396002616336389,0.6471502289294341,0.9244269132614136,0.8803324103355408,0.9233573,0.69935465,entailment,entailment
pair_145,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845059,0.7307313144845059,0.9347817897796631,0.9347817897796631,0.9019266,0.9019266,entailment,entailment
pair_146,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,95.02705882352943,0.7366351076087241,0.4514860336956696,0.9321917295455933,0.7877708673477173,0.8340544,0.65149605,entailment,entailment
pair_147,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,18,89.865,89.865,0.7092181826645519,0.7092181826645519,0.9200373888015747,0.9200373888015747,0.86811084,0.86811084,entailment,entailment
pair_148,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7366351076087241,0.7366351076087241,0.9352718591690063,0.9352718591690063,0.8315926,0.8315926,entailment,entailment
pair_149,collaborative_ssd_case_inspection,gpt-oss:20b,1,27,27,88.56333333333333,88.56333333333333,0.7158997922282926,0.7158997922282926,0.9464191198348999,0.9464191198348999,0.7914344,0.7914344,entailment,entailment
pair_150,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845059,0.7307313144845059,0.9402282238006592,0.9402282238006592,0.848929,0.848929,entailment,entailment
pair_151,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7366351076087241,0.7366351076087241,0.9355903267860413,0.9355903267860413,0.8350104,0.8350104,entailment,entailment
pair_152,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,18,85.16499999999999,85.16499999999999,0.7336739820667779,0.7336739820667779,0.9214898347854614,0.9214898347854614,0.8845808,0.8845808,entailment,entailment
